policy_id,fraud
973873,0.14682420607609623
400899,0.1890669621479098
183643,0.7197328395710314
316802,0.19217440948402667
282972,0.15457217029229656
913765,0.16905383300962523
693457,0.17297260278085155
980023,0.15570377639410415
846995,0.2218359065192563
688362,0.15438472059853592
250951,0.16743689128764505
882850,0.15431382073759736
838173,0.15383914195545645
480884,0.1557480023975389
788520,0.6168865914839085
206851,0.2159214139031324
434086,0.4143065395686496
284278,0.15536645433312535
477670,0.1509003061642964
857489,0.5311254737290694
346339,0.18817078993800684
243912,0.1955056100562957
109865,0.1723701392069964
628167,0.16980577111595455
536920,0.16996661373027766
912686,0.7511057767992773
901268,0.16843678384767805
424208,0.1751026962413633
261905,0.7540883603951247
563720,0.17985149819370122
360692,0.1704572116765657
206541,0.16534411312429467
468086,0.15490924874950615
392780,0.14914499323364713
176442,0.3902525066805419
388910,0.7565674308284009
687698,0.16229258257141363
463863,0.16205302096930702
479010,0.16153523852720542
166116,0.14478676591873976
949955,0.44178788176970457
180644,0.160047191499568
135236,0.15624751176425225
754567,0.1586614669723379
430975,0.15913598745003824
841315,0.5331785499671239
639847,0.14634558472518594
866870,0.1635933631528996
804517,0.15851394577021052
274001,0.15979633600897303
482029,0.5242757248429737
431478,0.6819964490263093
276348,0.6004226230004417
546758,0.1554740659361158
693415,0.14598326806656806
235652,0.15412050229204907
529472,0.565153081740642
676552,0.16002635080349553
437582,0.755199711533302
831513,0.1983719637289252
493446,0.8289839758828335
593332,0.1683658447050666
428847,0.35140897728855797
758626,0.14842157672260012
942162,0.1696403978296168
830611,0.16471818426617926
606210,0.17353382039741028
502360,0.17203701762163176
438012,0.1628078252155676
268884,0.23537545543164223
693669,0.7995574197220956
978322,0.16890245626742922
404869,0.1581961040596631
628477,0.5032897803253484
225347,0.4829637110289977
457928,0.161611381531652
1023865,0.18368312847286972
351416,0.161246840807625
441909,0.7535383157101423
117633,0.15989445048722217
887070,0.16762655883149277
299199,0.16982404396329348
174690,0.17092740406926268
815400,0.6313294999005901
265475,0.6476754240183782
665842,0.14264981149395903
889820,0.4895824419088715
353959,0.2300888649300929
811880,0.6296873596432746
573188,0.6695696990550015
870334,0.1624506039371765
500418,0.8284885327742455
186478,0.545931249118065
150112,0.15338237130186982
936492,0.5366518899173137
663065,0.14846255052138776
283767,0.15629412158732242
325099,0.1572806564348071
465673,0.1637963280884948
913900,0.19269360417266718
